Index,  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
291,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724701e+17,15,0,133," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
292,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724701e+17,15,0,133," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
293,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247011e+17,15,0,133," ""MiniportIfIndex """,13,,,,,,,,,,,,,,,,,,,
294,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247011e+17,15,0,133," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
295,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247011e+17,15,0,133," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
296,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247011e+17,15,0,133," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
297,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247013e+17,15,0,132," ""Protocol """," ""NDProxy.sys"""," ""NDPROXY""",,,,,,,,,,,,,,,,,,
298,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247013e+17,15,0,132," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
299,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247013e+17,15,0,132," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
300,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247013e+17,15,0,132," ""MiniportIfIndex """,16,,,,,,,,,,,,,,,,,,,
301,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247013e+17,15,0,132," ""NdisObject """,117835009,,,,,,,,,,,,,,,,,,,
302,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247014e+17,15,0,132," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
303,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247014e+17,15,0,132," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
304,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247014e+17,15,0,131," ""Protocol """," ""ndiswan.sys"""," ""NDISWAN""",,,,,,,,,,,,,,,,,,
305,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247014e+17,15,0,131," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
306,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247016e+17,15,0,131," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
307,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247016e+17,15,0,131," ""MiniportIfIndex """,16,,,,,,,,,,,,,,,,,,,
308,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247016e+17,15,0,131," ""NdisObject """,1112760065,,,,,,,,,,,,,,,,,,,
309,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247016e+17,15,0,131," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
310,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247018e+17,15,0,131," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
311,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247018e+17,15,0,130," ""Protocol """," ""ndiswan.sys"""," ""NDISWAN""",,,,,,,,,,,,,,,,,,
312,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247018e+17,15,0,130," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
313,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247019e+17,15,0,130," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
314,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247019e+17,15,0,130," ""MiniportIfIndex """,6,,,,,,,,,,,,,,,,,,,
315,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247019e+17,15,0,130," ""NdisObject """,50331649,,,,,,,,,,,,,,,,,,,
316,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247019e+17,15,0,130," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
317,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247021e+17,15,0,130," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
318,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247021e+17,15,0,129," ""Protocol """," ""NDProxy.sys"""," ""NDPROXY""",,,,,,,,,,,,,,,,,,
319,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247021e+17,15,0,129," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
320,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247021e+17,15,0,129," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
321,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247022e+17,15,0,129," ""MiniportIfIndex """,10,,,,,,,,,,,,,,,,,,,
322,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247022e+17,15,0,129," ""NdisObject """,117835009,,,,,,,,,,,,,,,,,,,
323,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247022e+17,15,0,129," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
324,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247022e+17,15,0,129," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
325,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""Protocol """," ""NDProxy.sys"""," ""NDPROXY""",,,,,,,,,,,,,,,,,,
326,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
327,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
328,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""MiniportIfIndex """,10,,,,,,,,,,,,,,,,,,,
329,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""NdisObject """,1112760065,,,,,,,,,,,,,,,,,,,
330,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247024e+17,15,0,128," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
331,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247026e+17,15,0,128," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
332,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247026e+17,15,0,127," ""Protocol """," ""ndiswan.sys"""," ""NDISWAN""",,,,,,,,,,,,,,,,,,
333,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247026e+17,15,0,127," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
334,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247026e+17,15,0,127," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
335,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247027e+17,15,0,127," ""MiniportIfIndex """,10,,,,,,,,,,,,,,,,,,,
336,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247027e+17,15,0,127," ""NdisObject """,4260482049,,,,,,,,,,,,,,,,,,,
337,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247027e+17,15,0,127," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
338,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247029e+17,15,0,127," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
339,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247029e+17,15,0,100," ""Protocol """," ""tcpip.sys"""," ""TCPIP6""",,,,,,,,,,,,,,,,,,
340,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247029e+17,15,0,100," ""EtherType """," ""IPv6 """,,,,,,,,,,,,,,,,,,,
341,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724703e+17,15,0,100," ""MiniportIfIndex """,11,,,,,,,,,,,,,,,,,,,
342,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724703e+17,15,0,100," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
343,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724703e+17,15,0,100," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
344,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247032e+17,15,0,100," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
345,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247032e+17,15,0,99," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
346,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247032e+17,15,0,99," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
347,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247032e+17,15,0,99," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
348,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247032e+17,15,0,99," ""MiniportIfIndex """,11,,,,,,,,,,,,,,,,,,,
349,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247034e+17,15,0,99," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
350,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247034e+17,15,0,99," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
351,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247034e+17,15,0,99," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
352,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247034e+17,15,0,98," ""Protocol """," ""tcpip.sys"""," ""TCPIP6""",,,,,,,,,,,,,,,,,,
353,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247035e+17,15,0,98," ""EtherType """," ""IPv6 """,,,,,,,,,,,,,,,,,,,
354,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247035e+17,15,0,98," ""MiniportIfIndex """,19,,,,,,,,,,,,,,,,,,,
355,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247035e+17,15,0,98," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
